DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;13;"0,1";"-5,247";"-50,88";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Eldorado Do Carajas;Amazonia;0;"15,9";"0,8";"-5,852";"-49,168";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Itupiranga;Amazonia;0;"13,5";"0,5";"-4,833";"-49,824";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Baiao;Amazonia;0;"18,5";"0,1";"-2,706";"-49,422";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,501";"-50,334";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"15,2";0;"-1,835";"-48,219";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,499";"-49,922";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Ulianopolis;Amazonia;0;"1,8";"0,2";"-3,835";"-47,28";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"13,1";"0,4";"-2,096";"-48,118";;
2017/06/10 16:36:48;AQUA_M-T;Brasil;Para;Concordia Do Para;Amazonia;0;"16,9";0;"-1,725";"-47,969";;
2017/06/10 16:40:02;AQUA_M-T;Brasil;Para;Obidos;Amazonia;0;"19,3";"0,1";"-1,813";"-55,272";;
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Eldorado Do Carajas;Amazonia;0;"15,9";"0,8";"-5,852";"-49,168";;5.6
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"13,1";"0,4";"-2,096";"-48,118";;5.8
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Santarem;Amazonia;0;"25,2";"0,1";"-2,306";"-55,288";;29
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;40;"0,2";"-2,069";"-46,834";;7.9
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Parauapebas;Amazonia;0;"4,3";1;"-5,96";"-49,849";;12.3
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Baiao;Amazonia;0;19;"0,1";"-2,707";"-49,432";;9.1
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Obidos;Amazonia;0;"19,3";"0,1";"-1,813";"-55,272";;55.3
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Concordia Do Para;Amazonia;0;"16,9";0;"-1,725";"-47,969";;4.8
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,501";"-50,334";;32.2
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Itupiranga;Amazonia;0;"13,5";"0,5";"-4,833";"-49,824";;10.6
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;13;"0,1";"-5,247";"-50,88";;17.5
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Cumaru Do Norte;Amazonia;3;0;1;"-7,804";"-50,965";;11.2
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Ulianopolis;Amazonia;0;"1,8";"0,2";"-3,835";"-47,281";;7.7
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"12,5";"0,1";"-2,002";"-48,165";;6.5
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Baiao;Amazonia;0;"18,6";"0,1";"-2,706";"-49,423";;8
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Maraba;Amazonia;0;"17,8";1;"-5,452";"-49,138";;6.5
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"12,7";"0,4";"-1,931";"-48,246";;4.9
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"37,8";"0,2";"-2,072";"-46,852";;20.8
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Tome-Acu;Amazonia;0;"13,6";"0,6";"-2,289";"-48,115";;8.9
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Tome-Acu;Amazonia;0;"18,1";"0,6";"-2,585";"-48,121";;6.2
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Eldorado Do Carajas;Amazonia;0;"15,6";"0,8";"-5,856";"-49,162";;5.7
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Acara;Amazonia;0;"15,2";0;"-1,835";"-48,219";;7
2017/06/10 16:45:00;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,499";"-49,922";;13.5
2017/06/10 17:15:50;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;5;0;"0,8";"-9,413";"-50,816";;
2017/06/10 17:15:50;NPP;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,499";"-49,923";;
2017/06/10 17:15:50;NPP;Brasil;Para;Itupiranga;Amazonia;0;"13,2";"0,3";"-4,837";"-49,82";;
2017/06/10 17:15:50;NPP;Brasil;Para;Aurora Do Para;Amazonia;0;"17,4";1;"-2,374";"-48,023";;
2017/06/10 17:15:50;NPP;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,498";"-50,329";;
2017/06/10 17:15:50;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;"1,7";"0,7";"-4,053";"-47,992";;
2017/06/10 17:15:50;NPP;Brasil;Para;Aurora Do Para;Amazonia;0;"27,7";"0,2";"-2,244";"-47,455";;
2017/06/10 17:24:00;NPP_375;Brasil;Para;Maraba;Amazonia;0;"11,5";"0,8";"-5,50855";"-49,80236";;4.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Itaituba;Amazonia;0;"6,2";"0,1";"-4,76301";"-56,1038";;3.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"17,1";"0,7";"-2,36994";"-48,02967";;22.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Ourilandia Do Norte;Amazonia;2;0;"0,9";"-6,87899";"-51,00827";;6.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,7";"0,9";"-4,05587";"-47,98918";;24.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Acara;Amazonia;0;16;0;"-1,80337";"-48,22487";;4.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Abaetetuba;Amazonia;0;"34,8";"0,1";"-1,76793";"-48,69469";;7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Anapu;Amazonia;0;"6,8";"0,2";"-3,30375";"-51,59715";;2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Breves;Amazonia;0;"42,5";0;"-1,63352";"-50,47171";;2.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;5;0;"0,7";"-9,41543";"-50,81395";;8.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,94823";"-50,10527";;2.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Moju;Amazonia;0;"20,7";"0,1";"-1,99645";"-48,75348";;5.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Curua;Amazonia;0;"24,9";"0,2";"-1,88913";"-55,17418";;9.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Juruti;Amazonia;0;"4,7";"0,9";"-2,91664";"-56,59535";;2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,95358";"-50,10428";;2.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Ourilandia Do Norte;Amazonia;2;0;"0,9";"-6,88421";"-51,00737";;3.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Paragominas;Amazonia;0;"18,2";"0,4";"-2,87596";"-46,8393";;4.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"3,9";"0,9";"-4,24307";"-47,768";;4.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Alenquer;Amazonia;0;"23,3";"0,2";"-1,75994";"-54,57569";;5.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Monte Alegre;Amazonia;0;"44,8";"0,1";"-2,01759";"-54,42563";;3.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;4;0;1;"-8,24517";"-49,46583";;6.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Baiao;Amazonia;0;"18,8";0;"-2,68269";"-49,42598";;3.9
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,4954";"-49,91809";;6.1
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"23,5";"0,2";"-1,86789";"-55,20599";;6.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"17,4";"0,2";"-2,29636";"-47,92216";;4.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"17,2";1;"-2,36895";"-48,02361";;27.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;4;0;1;"-8,24683";"-49,46404";;3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Irituia;Amazonia;0;"26,6";0;"-1,65511";"-47,57635";;3.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,49604";"-49,92162";;4.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"24,7";"0,2";"-1,88486";"-55,17481";;9.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Abaetetuba;Amazonia;0;"33,4";"0,1";"-1,79187";"-48,92042";;7.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;38;"0,2";"-2,07193";"-46,85019";;8.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"21,4";"0,1";"-1,89654";"-55,36149";;6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"21,4";"0,1";"-1,90135";"-55,36466";;6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Jacareacanga;Amazonia;0;"4,8";0;"-5,62348";"-57,44507";;3.1
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,49534";"-50,33145";;6.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;4;0;"0,6";"-8,46902";"-51,6624";;2.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"24,9";"0,2";"-1,88975";"-55,17817";;6.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;5;0;1;"-8,54324";"-49,68622";;3.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aveiro;Amazonia;0;"6,4";0;"-4,12381";"-55,5474";;1.7
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"27,7";"0,2";"-2,23951";"-47,45183";;10.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"18,3";"0,2";"-2,3049";"-47,88919";;3.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;5;0;"0,9";"-9,4165";"-50,81994";;6.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Alenquer;Amazonia;0;"29,5";0;"-1,65235";"-55,00658";;5.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,7";"0,7";"-4,05127";"-47,98682";;21
2017/06/10 17:24:00;NPP_375;Brasil;Para;Itaituba;Amazonia;1;0;"0,2";"-7,7609";"-56,42549";;2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,5015";"-49,92067";;4.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,7";"0,7";"-4,05221";"-47,99237";;21
2017/06/10 17:24:00;NPP_375;Brasil;Para;Itupiranga;Amazonia;0;"13,2";"0,3";"-4,83393";"-49,81829";;19.5
2017/06/10 17:24:00;NPP_375;Brasil;Para;Parauapebas;Amazonia;0;"4,4";1;"-5,95507";"-49,84242";;3.1
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,6";1;"-4,05791";"-47,98581";;21
2017/06/10 17:24:00;NPP_375;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;"13,1";"0,1";"-5,24691";"-50,87624";;4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,50066";"-50,33051";;6.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"22,6";"0,2";"-1,86196";"-55,25146";;8.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Jacareacanga;Amazonia;0;"24,8";"0,1";"-6,09873";"-57,34727";;3.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Acara;Amazonia;0;"16,8";0;"-1,8527";"-48,31494";;4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Cameta;Amazonia;0;"19,6";0;"-2,31695";"-49,52071";;3.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"24,7";"0,2";"-1,88548";"-55,17881";;6.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santarem;Amazonia;0;"16,4";"0,1";"-2,61462";"-55,92267";;1.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Alenquer;Amazonia;0;"32,1";"0,1";"-1,60882";"-54,78276";;18.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;5;0;"0,8";"-9,41597";"-50,81694";;8.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;5;0;"0,8";"-9,13719";"-49,93159";;2.4
2017/06/10 17:24:00;NPP_375;Brasil;Para;Baiao;Amazonia;0;"18,8";0;"-2,68457";"-49,42583";;4.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Uruara;Amazonia;0;"29,8";"0,6";"-3,71952";"-53,75097";;3.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"38,4";"0,1";"-2,07181";"-46,8467";;7.2
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,6";"0,9";"-4,05486";"-47,98346";;43.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Vitoria Do Xingu;Amazonia;0;"2,9";"0,2";"-3,21577";"-51,71103";;0.9
2017/06/10 17:24:00;NPP_375;Brasil;Para;Ruropolis;Amazonia;0;"6,8";"0,1";"-4,2797";"-55,63948";;3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Curua;Amazonia;0;24;0;"-1,62055";"-55,19805";;5.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Altamira;Amazonia;2;0;1;"-8,52";"-55,0883";;3.8
2017/06/10 17:24:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;5;0;1;"-8,88223";"-49,99809";;2.3
2017/06/10 17:24:00;NPP_375;Brasil;Para;Obidos;Amazonia;0;"17,6";"0,1";"-1,77649";"-55,3116";;2.1
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"27,7";"0,2";"-2,24523";"-47,45505";;5.9
2017/06/10 17:24:00;NPP_375;Brasil;Para;Faro;Amazonia;0;1;"0,2";"-2,10143";"-56,65268";;3.9
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;0;"17,2";"0,9";"-2,37132";"-48,02651";;35.6
2017/06/10 17:24:00;NPP_375;Brasil;Para;Aveiro;Amazonia;0;"4,2";0;"-4,02713";"-55,70178";;3.1
2017/06/10 17:24:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;"1,7";"0,6";"-4,04921";"-47,99007";;24.5
2017/06/10 20:29:20;GOES-13;Brasil;Para;Dom Eliseu;Amazonia;0;"1,9";"0,9";"-4,11";"-47,79";;
2017/06/11 01:15:34;METOP-B;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20279979705811";"-51,5629997253418";;
2017/06/11 01:15:59;METOP-B;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-6,56629991531372";"-51,0966987609863";;
2017/06/11 01:15:59;METOP-B;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-6,56850004196167";"-51,106201171875";;
2017/06/11 01:16:26;METOP-B;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,11639976501465";"-47,7649993896484";;
2017/06/11 01:16:26;METOP-B;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,12060022354126";"-47,7821998596191";;
2017/06/11 02:01:26;TERRA_M-M;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,202";"-51,579";;
2017/06/11 02:01:26;TERRA_M-M;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,134";"-47,785";;
2017/06/11 02:10:00;TERRA_M-M;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,134";"-47,785";;37.9
2017/06/11 02:10:00;TERRA_M-M;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,202";"-51,579";;18.4
2017/06/11 04:28:41;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,057";"-47,991";;
2017/06/11 04:28:41;NPP;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,21";"-51,574";;
2017/06/11 04:28:41;NPP;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,207";"-51,574";;
2017/06/11 04:28:41;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,131";"-47,781";;
2017/06/11 04:28:41;NPP;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,206";"-51,583";;
2017/06/11 04:28:41;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,13";"-47,788";;
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,05136";"-47,992";;1.2
2017/06/11 04:30:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,47377";"-50,59532";;0.8
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-7,80609";"-50,76733";;0.5
2017/06/11 04:30:00;NPP_375;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-8,00901";"-55,31349";;2.3
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,17065";"-47,8142";;1.1
2017/06/11 04:30:00;NPP_375;Brasil;Para;Prainha;Amazonia;0;0;0;"-2,72493";"-53,97424";;0.9
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20815";"-51,5755";;6.7
2017/06/11 04:30:00;NPP_375;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-8,00718";"-55,31137";;1
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,1288";"-47,7829";;2.9
2017/06/11 04:30:00;NPP_375;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-8,01183";"-55,31219";;1
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,13157";"-47,78691";;2
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,13212";"-47,78343";;2.9
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,2049";"-51,57594";;6.4
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20124";"-51,57533";;0.4
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,12825";"-47,78638";;2
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20054";"-51,57964";;0.7
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20742";"-51,5798";;3.3
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,13489";"-47,78744";;1.7
2017/06/11 04:30:00;NPP_375;Brasil;Para;Ulianopolis;Amazonia;0;0;0;"-4,00556";"-47,59595";;0.5
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,24256";"-47,76858";;0.8
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,2042";"-51,58025";;7.3
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,2244";"-47,84047";;1
2017/06/11 04:30:00;NPP_375;Brasil;Para;Novo Repartimento;Amazonia;0;0;0;"-4,14031";"-50,22546";;0.5
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,0547";"-47,99252";;7.8
2017/06/11 04:30:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,47439";"-50,59152";;1.4
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,12547";"-47,78238";;0.6
2017/06/11 04:30:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,20856";"-51,57653";;6.4
2017/06/11 04:30:00;NPP_375;Brasil;Para;Prainha;Amazonia;0;0;0;"-2,72417";"-53,97902";;1.2
2017/06/11 04:30:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,13544";"-47,78396";;0.8
2017/06/11 05:10:00;AQUA_M-M;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,199";"-51,575";;13.9
2017/06/11 05:11:32;AQUA_M-M;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,199";"-51,575";;
2017/06/11 05:59:45;GOES-13;Brasil;Para;Maraba;Amazonia;0;0;0;"-5,66";"-49,43";;
2017/06/11 06:48:17;NOAA-19D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-8,19511";"-51,5739";;
2017/06/11 08:30:08;GOES-13;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-7,1";"-55,94";;
2017/06/11 08:30:08;GOES-13;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-7,1";"-55,96";;
2017/06/11 10:10:06;NOAA-18D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-6,56194";"-51,1158";;
2017/06/11 16:56:55;NPP;Brasil;Para;Santarem;Amazonia;0;0;0;"-2,315";"-55,217";;
2017/06/11 16:56:55;NPP;Brasil;Para;Placas;Amazonia;0;0;0;"-3,783";"-54,649";;
2017/06/11 16:56:55;NPP;Brasil;Para;Aurora Do Para;Amazonia;0;0;0;"-2,191";"-47,919";;
2017/06/11 16:56:55;NPP;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;0;0;"-6,573";"-52,094";;
2017/06/11 16:56:55;NPP;Brasil;Para;Oriximina;Amazonia;0;0;0;"-1,477";"-56,103";;
2017/06/11 16:56:55;NPP;Brasil;Para;Juruti;Amazonia;0;0;0;"-2,165";"-55,961";;
2017/06/11 16:56:55;NPP;Brasil;Para;Curua;Amazonia;0;0;0;"-1,88";"-55,113";;
2017/06/11 16:56:55;NPP;Brasil;Para;Canaa Dos Carajas;Amazonia;0;0;0;"-6,515";"-49,857";;
2017/06/11 16:56:55;NPP;Brasil;Para;Itaituba;Amazonia;0;0;0;"-7,765";"-56,424";;
2017/06/11 16:56:55;NPP;Brasil;Para;Obidos;Amazonia;0;0;0;"-1,782";"-55,401";;
2017/06/11 16:56:55;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,126";"-47,778";;
2017/06/11 16:56:55;NPP;Brasil;Para;Placas;Amazonia;0;0;0;"-3,777";"-54,65";;
2017/06/11 16:56:55;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,128";"-47,789";;
2017/06/11 16:56:55;NPP;Brasil;Para;Almeirim;Amazonia;0;0;0;"-1,628";"-53,368";;
2017/06/11 16:56:55;NPP;Brasil;Para;Itaituba;Amazonia;0;0;0;"-7,759";"-56,425";;
2017/06/11 16:56:55;NPP;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,679";"-51,42";;
2017/06/11 16:56:55;NPP;Brasil;Para;Curua;Amazonia;0;0;0;"-1,881";"-55,12";;
2017/06/11 17:06:00;NPP_375;Brasil;Para;Cumaru Do Norte;Amazonia;0;0;0;"-8,67731";"-51,41774";;10.1
2017/06/11 17:06:00;NPP_375;Brasil;Para;Ruropolis;Amazonia;0;0;0;"-4,16364";"-55,73803";;4.1
2017/06/11 17:06:00;NPP_375;Brasil;Para;Nova Timboteua;Amazonia;0;0;0;"-1,00246";"-47,32632";;4.7
2017/06/11 17:06:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,12811";"-47,78339";;24.8
2017/06/11 17:06:00;NPP_375;Brasil;Para;Oriximina;Amazonia;0;0;0;"-1,46569";"-55,7739";;3.9
2017/06/11 17:06:00;NPP_375;Brasil;Para;Sao Domingos Do Capim;Amazonia;0;0;0;"-1,74159";"-47,67027";;6.4
2017/06/11 17:06:00;NPP_375;Brasil;Para;Sao Domingos Do Capim;Amazonia;0;0;0;"-1,73753";"-47,66891";;4
2017/06/11 17:06:00;NPP_375;Brasil;Para;Sao Domingos Do Capim;Amazonia;0;0;0;"-1,71709";"-47,57682";;11.2
2017/06/11 17:06:00;NPP_375;Brasil;Para;Sao Domingos Do Capim;Amazonia;0;0;0;"-1,74113";"-47,66729";;6.3
2017/06/11 17:06:00;NPP_375;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,17702";"-54,8064";;2.9
2017/06/11 17:06:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;0;0;"-2,71012";"-47,2264";;6.2
2017/06/11 17:06:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,22137";"-47,84129";;8
2017/06/11 17:06:00;NPP_375;Brasil;Para;Sao Miguel Do Guama;Amazonia;0;0;0;"-1,61861";"-47,80246";;2.5
2017/06/11 17:06:00;NPP_375;Brasil;Para;Paragominas;Amazonia;0;0;0;"-2,58589";"-46,91283";;2.8
2017/06/11 17:06:00;NPP_375;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,44615";"-49,64889";;6.3
2017/06/11 17:06:00;NPP_375;Brasil;Para;Santarem;Amazonia;0;0;0;"-2,31722";"-55,21899";;3.6
2017/06/11 17:06:00;NPP_375;Brasil;Para;Novo Progresso;Amazonia;0;0;0;"-7,30993";"-55,233";;2.8
2017/06/11 17:06:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,21953";"-47,83953";;6.9
